               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,             0.05479,            0.019874,                   0,             0.28167,             0.21053,             0.20089,             0.11372,            0.028959,           0.0080413,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.055826,            0.020487,                   0,             0.19912,             0.31579,             0.17677,            0.098923,            0.029409,           0.0078299,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.056614,            0.019481,                   0,             0.17045,             0.26316,             0.18604,             0.10408,            0.026975,           0.0083704,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.054464,            0.019825,                   0,             0.26131,             0.36842,             0.22678,            0.099467,            0.026239,           0.0085402,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.052873,            0.019675,                   0,             0.20632,             0.31579,             0.26195,            0.087769,            0.025783,           0.0078893,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.054779,            0.019714,                   0,             0.71469,             0.26316,              0.3582,             0.16159,            0.024783,            0.007616,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.053837,            0.018048,                   0,             0.89755,             0.21053,             0.37748,              0.2055,            0.023144,           0.0077634,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.052622,             0.01917,                   0,             0.46628,             0.32228,             0.39247,             0.19802,            0.024295,           0.0081218,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.049902,            0.018293,                   0,             0.53868,             0.26316,             0.36846,             0.20827,             0.02257,           0.0086329,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.052983,            0.017268,                   0,             0.61178,             0.33284,             0.38381,             0.16465,            0.028334,           0.0067974,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.051788,            0.017795,                   0,             0.38534,             0.36842,             0.29166,             0.12221,            0.027213,           0.0067251,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.049627,            0.017649,                   0,             0.42517,             0.42105,             0.40547,             0.22358,             0.02305,           0.0071774,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.050114,            0.016749,                   0,             0.45913,             0.36842,             0.38189,             0.18924,            0.027055,           0.0065553,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.048883,            0.017514,                   0,             0.40975,             0.42105,             0.38963,             0.19571,            0.026737,           0.0069962,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.048174,            0.018041,                   0,             0.63084,             0.42105,             0.45934,             0.21051,             0.02309,           0.0072396,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.047143,             0.01644,                   0,             0.75943,             0.33365,               0.475,             0.24706,            0.022284,           0.0076057,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.046595,            0.017761,                   0,             0.46527,             0.47368,             0.49083,               0.203,            0.024499,           0.0068111,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.047973,            0.017091,                   0,             0.46903,             0.51192,             0.43388,             0.22104,            0.023355,           0.0069128,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.044369,            0.016046,                   0,             0.65995,             0.51148,             0.58526,             0.29748,            0.021969,           0.0072074,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.046486,            0.015963,                   0,             0.52404,             0.42105,             0.48914,             0.26681,            0.021528,           0.0067259,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.047535,            0.017356,                   0,             0.74675,             0.31579,              0.4631,             0.21814,            0.022353,           0.0065612,                   0,            0.004753,            0.004753,            0.004753
                  55,             0.04472,            0.017075,                   0,             0.56405,             0.57895,             0.55335,             0.32357,            0.021897,           0.0062724,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.043346,            0.016642,                   0,             0.46251,             0.57895,             0.52286,             0.28877,            0.020485,           0.0067496,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.043444,            0.015894,                   0,             0.46913,             0.63158,             0.48745,             0.26672,            0.021043,           0.0070442,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.043985,            0.016445,                   0,             0.62274,             0.60886,             0.55952,              0.2972,            0.021554,           0.0064207,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.043219,            0.016129,                   0,              0.5798,             0.47368,             0.44139,             0.22597,            0.025913,           0.0061939,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.042984,            0.015356,                   0,              0.6406,             0.56354,              0.5527,             0.26429,            0.021833,           0.0063461,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.042666,            0.015208,                   0,             0.59289,             0.46059,             0.44719,             0.24052,            0.021571,           0.0063132,                   0,             0.00406,             0.00406,             0.00406
                  62,              0.0425,            0.015196,                   0,             0.79397,             0.52632,             0.57001,             0.26892,            0.020827,           0.0063302,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.041879,            0.015808,                   0,             0.53298,             0.36842,             0.45762,             0.20532,            0.023403,           0.0072583,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.042445,             0.01492,                   0,             0.81339,             0.52632,             0.60723,             0.31553,            0.022098,           0.0058489,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.040564,            0.016401,                   0,             0.79081,             0.63158,             0.64777,             0.35067,            0.019379,           0.0064217,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.041762,            0.014643,                   0,             0.41215,             0.42105,             0.39201,             0.22347,            0.020395,           0.0070712,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.038807,            0.014794,                   0,             0.81302,             0.45874,             0.56723,             0.29759,            0.020187,           0.0062732,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.041646,            0.015192,                   0,             0.66557,             0.52632,             0.54576,             0.29309,            0.020769,           0.0059995,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.039848,            0.015018,                   0,             0.69356,             0.68421,             0.64899,             0.35811,            0.019505,            0.006069,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.040003,            0.014383,                   0,             0.79451,             0.47368,             0.53755,             0.31924,            0.019133,           0.0062476,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.038873,            0.014746,                   0,             0.66856,             0.63725,             0.68677,              0.3752,            0.019559,           0.0057418,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.039366,            0.013571,                   0,             0.72265,             0.54942,             0.62375,             0.33564,            0.018887,           0.0060876,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.040129,            0.015506,                   0,              0.8892,             0.52632,             0.67343,             0.40697,            0.018472,            0.005891,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.040259,             0.01389,                   0,              0.7445,             0.52632,             0.57564,             0.35466,            0.018799,           0.0057274,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.037669,            0.014076,                   0,             0.78381,             0.57286,             0.62931,             0.39873,            0.017402,           0.0058739,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.039356,            0.015023,                   0,              0.7162,             0.57895,             0.64675,             0.41716,            0.017942,           0.0055856,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.039011,            0.014868,                   0,             0.85015,              0.5981,              0.7466,             0.41467,            0.018172,           0.0053863,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.035947,            0.013512,                   0,             0.82677,             0.47368,             0.64868,             0.36652,            0.017994,           0.0058117,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.037655,            0.013638,                   0,             0.64252,             0.56811,             0.61153,             0.37445,            0.019315,           0.0058311,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.037246,            0.013081,                   0,             0.72523,             0.52632,              0.6086,             0.37314,            0.019375,           0.0057392,                   0,            0.002179,            0.002179,            0.002179
                  81,             0.03753,            0.014849,                   0,             0.70045,             0.63158,              0.6761,             0.39843,            0.017976,           0.0061211,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.036488,            0.014578,                   0,             0.77384,             0.63158,             0.72637,             0.45239,             0.01746,           0.0055132,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.037028,            0.012893,                   0,             0.77929,             0.57895,             0.69614,             0.42376,             0.01893,           0.0050688,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.034996,            0.012121,                   0,             0.74054,             0.60171,             0.66315,             0.37874,            0.017931,           0.0060059,                   0,            0.001783,            0.001783,            0.001783
