               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.027775,           0.0091869,                   0,             0.84021,             0.83073,             0.87456,             0.61878,            0.013385,           0.0038365,                   0,           0.0084853,           0.0084853,           0.0084853
                 155,            0.027109,           0.0087096,                   0,              0.9828,             0.89474,             0.90396,             0.63978,            0.013501,             0.00382,                   0,           0.0084754,           0.0084754,           0.0084754
                 156,            0.029477,           0.0098241,                   0,             0.93116,             0.84211,             0.91877,             0.61472,            0.013075,           0.0038002,                   0,           0.0084655,           0.0084655,           0.0084655
                 157,            0.028168,           0.0099039,                   0,             0.99182,             0.84211,             0.93092,             0.67026,            0.013676,           0.0035562,                   0,           0.0084556,           0.0084556,           0.0084556
                 158,            0.028178,           0.0090872,                   0,             0.99861,             0.84211,              0.9026,             0.60806,            0.014426,            0.003956,                   0,           0.0084457,           0.0084457,           0.0084457
                 159,            0.028191,           0.0093048,                   0,             0.98211,             0.84211,             0.90671,              0.6166,            0.014849,           0.0035387,                   0,           0.0084358,           0.0084358,           0.0084358
                 160,            0.027239,           0.0092379,                   0,             0.93547,             0.84211,              0.9118,             0.62129,            0.014009,           0.0035758,                   0,           0.0084259,           0.0084259,           0.0084259
                 161,            0.027695,           0.0092303,                   0,             0.85928,             0.84211,             0.90326,             0.62719,            0.013749,           0.0035794,                   0,            0.008416,            0.008416,            0.008416
                 162,            0.027161,           0.0088974,                   0,             0.92691,             0.89474,             0.92391,             0.64439,            0.013874,           0.0033296,                   0,           0.0084061,           0.0084061,           0.0084061
                 163,            0.026949,           0.0093628,                   0,             0.97444,             0.78947,             0.89773,             0.65943,            0.012926,           0.0036437,                   0,           0.0083962,           0.0083962,           0.0083962
                 164,            0.027765,           0.0088705,                   0,             0.96403,             0.84211,             0.90066,             0.60242,            0.013848,           0.0038294,                   0,           0.0083863,           0.0083863,           0.0083863
                 165,             0.02916,           0.0091845,                   0,             0.83493,             0.79907,             0.85043,             0.61799,            0.014447,           0.0041701,                   0,           0.0083764,           0.0083764,           0.0083764
                 166,            0.028471,           0.0088796,                   0,             0.93615,              0.7724,             0.80731,             0.51121,            0.015158,           0.0050907,                   0,           0.0083665,           0.0083665,           0.0083665
                 167,            0.027414,           0.0097041,                   0,             0.98659,             0.78947,              0.8801,             0.61952,            0.014196,           0.0040436,                   0,           0.0083566,           0.0083566,           0.0083566
                 168,            0.027076,           0.0096573,                   0,             0.99246,             0.89474,             0.89994,             0.66448,            0.012729,           0.0037396,                   0,           0.0083467,           0.0083467,           0.0083467
                 169,            0.028237,           0.0089921,                   0,             0.89914,             0.89474,             0.88784,             0.63077,            0.013417,            0.003837,                   0,           0.0083368,           0.0083368,           0.0083368
                 170,            0.028443,           0.0092059,                   0,                   1,             0.88042,             0.89968,              0.6289,            0.014281,           0.0037162,                   0,           0.0083269,           0.0083269,           0.0083269
                 171,            0.027168,           0.0089563,                   0,             0.92873,             0.84211,             0.89128,              0.6457,            0.014205,            0.003663,                   0,            0.008317,            0.008317,            0.008317
                 172,             0.02734,           0.0091956,                   0,             0.94091,             0.83828,              0.9143,             0.61381,            0.014468,           0.0032948,                   0,           0.0083071,           0.0083071,           0.0083071
                 173,            0.026538,           0.0088662,                   0,              0.9736,             0.89474,             0.94265,             0.66583,            0.013713,           0.0031632,                   0,           0.0082972,           0.0082972,           0.0082972
                 174,            0.027111,           0.0087065,                   0,             0.88515,             0.89474,             0.89414,             0.60583,            0.013839,           0.0040543,                   0,           0.0082873,           0.0082873,           0.0082873
                 175,            0.027775,           0.0088077,                   0,                   1,             0.83554,             0.91252,               0.651,            0.013544,           0.0035048,                   0,           0.0082774,           0.0082774,           0.0082774
                 176,            0.026917,           0.0089999,                   0,               0.957,             0.84211,             0.89012,             0.64156,             0.01347,           0.0038358,                   0,           0.0082675,           0.0082675,           0.0082675
                 177,            0.026494,           0.0092251,                   0,             0.98709,             0.84211,             0.85019,             0.58677,            0.013185,           0.0046456,                   0,           0.0082576,           0.0082576,           0.0082576
                 178,            0.025426,            0.009093,                   0,             0.98328,             0.89474,             0.89899,             0.68116,            0.012384,            0.003922,                   0,           0.0082477,           0.0082477,           0.0082477
                 179,            0.026642,           0.0093894,                   0,              0.9828,             0.89474,             0.90013,             0.65085,            0.012668,           0.0040314,                   0,           0.0082378,           0.0082378,           0.0082378
                 180,            0.025263,            0.008673,                   0,             0.92861,             0.89474,             0.89874,             0.66805,            0.012695,           0.0038267,                   0,           0.0082279,           0.0082279,           0.0082279
                 181,            0.026043,           0.0081608,                   0,             0.88227,             0.84211,             0.89145,             0.61358,            0.013276,           0.0036867,                   0,            0.008218,            0.008218,            0.008218
                 182,            0.024802,           0.0087617,                   0,             0.99432,             0.84211,             0.90874,              0.6546,            0.012948,           0.0034118,                   0,           0.0082081,           0.0082081,           0.0082081
                 183,            0.026318,           0.0085869,                   0,              0.8788,             0.89474,             0.87942,             0.62201,            0.012953,            0.003611,                   0,           0.0081982,           0.0081982,           0.0081982
                 184,            0.026368,            0.008966,                   0,                   1,              0.7347,             0.84345,             0.56683,            0.014744,           0.0040617,                   0,           0.0081883,           0.0081883,           0.0081883
                 185,            0.027022,           0.0085147,                   0,             0.89959,             0.94323,              0.9286,             0.61544,            0.013873,           0.0036457,                   0,           0.0081784,           0.0081784,           0.0081784
                 186,            0.027511,           0.0089471,                   0,              0.9913,             0.89474,             0.91577,             0.65811,            0.013585,            0.003641,                   0,           0.0081685,           0.0081685,           0.0081685
                 187,            0.027383,           0.0083235,                   0,             0.94377,             0.88385,             0.93542,             0.61747,            0.014895,           0.0033702,                   0,           0.0081586,           0.0081586,           0.0081586
                 188,             0.02532,            0.009114,                   0,             0.91567,             0.84211,             0.88591,             0.57082,            0.015019,           0.0041125,                   0,           0.0081487,           0.0081487,           0.0081487
                 189,             0.02504,           0.0086766,                   0,             0.98255,             0.78947,             0.87922,             0.62406,            0.012994,           0.0039339,                   0,           0.0081388,           0.0081388,           0.0081388
                 190,            0.025646,           0.0089127,                   0,             0.95934,             0.78947,             0.87692,             0.66305,            0.013124,           0.0038004,                   0,           0.0081289,           0.0081289,           0.0081289
                 191,            0.025368,           0.0082666,                   0,             0.96268,             0.84211,             0.86783,             0.66426,            0.013255,            0.003484,                   0,            0.008119,            0.008119,            0.008119
                 192,            0.023699,           0.0086956,                   0,             0.94405,             0.88834,             0.90535,             0.67831,            0.012737,           0.0030986,                   0,           0.0081091,           0.0081091,           0.0081091
                 193,            0.026082,           0.0087683,                   0,                   1,             0.83414,             0.90384,             0.68595,            0.013197,           0.0032174,                   0,           0.0080992,           0.0080992,           0.0080992
                 194,            0.025235,           0.0079478,                   0,                   1,             0.82633,             0.91206,             0.63394,            0.014698,           0.0032224,                   0,           0.0080893,           0.0080893,           0.0080893
                 195,            0.026741,           0.0088323,                   0,             0.94378,             0.88398,             0.92272,             0.66487,            0.013574,           0.0031473,                   0,           0.0080794,           0.0080794,           0.0080794
                 196,            0.024902,           0.0089469,                   0,                   1,             0.87537,             0.93287,             0.65008,            0.013723,           0.0034092,                   0,           0.0080695,           0.0080695,           0.0080695
                 197,            0.025201,           0.0084508,                   0,                   1,             0.88042,             0.92997,             0.68108,            0.013012,           0.0035329,                   0,           0.0080596,           0.0080596,           0.0080596
                 198,            0.024716,           0.0091709,                   0,             0.99454,             0.84211,             0.92246,             0.65534,            0.013686,           0.0030996,                   0,           0.0080497,           0.0080497,           0.0080497
                 199,            0.025842,           0.0082588,                   0,             0.93697,             0.89474,             0.93758,              0.6951,            0.012654,           0.0029308,                   0,           0.0080398,           0.0080398,           0.0080398
                 200,            0.025183,           0.0080166,                   0,              0.9666,             0.94737,             0.94544,             0.72059,            0.012983,           0.0027269,                   0,           0.0080299,           0.0080299,           0.0080299
                 201,            0.025088,           0.0076882,                   0,              0.9888,             0.84211,             0.91511,             0.69209,             0.01258,           0.0031216,                   0,             0.00802,             0.00802,             0.00802
                 202,            0.025981,            0.008175,                   0,             0.94369,              0.8826,             0.91696,             0.67101,             0.01341,           0.0031911,                   0,           0.0080101,           0.0080101,           0.0080101
                 203,            0.025226,           0.0084809,                   0,             0.99793,             0.89474,             0.93282,              0.6835,            0.012985,           0.0032419,                   0,           0.0080002,           0.0080002,           0.0080002
                 204,            0.024431,           0.0081384,                   0,             0.85662,             0.94349,             0.91352,             0.64613,            0.012301,            0.003384,                   0,           0.0079903,           0.0079903,           0.0079903
                 205,             0.02523,           0.0082955,                   0,             0.97348,             0.89474,             0.92043,             0.65096,            0.012883,           0.0031868,                   0,           0.0079804,           0.0079804,           0.0079804
                 206,            0.025284,           0.0079357,                   0,             0.92672,             0.84211,             0.88268,             0.62245,            0.013122,           0.0039803,                   0,           0.0079705,           0.0079705,           0.0079705
                 207,            0.024156,           0.0083482,                   0,             0.98403,             0.78947,             0.88724,              0.6481,            0.012381,           0.0036175,                   0,           0.0079606,           0.0079606,           0.0079606
                 208,            0.024423,           0.0075977,                   0,                   1,             0.83407,             0.89944,             0.69391,            0.011776,            0.003443,                   0,           0.0079507,           0.0079507,           0.0079507
                 209,            0.025238,           0.0079941,                   0,             0.99118,             0.89474,             0.91682,             0.64225,            0.012949,           0.0035694,                   0,           0.0079408,           0.0079408,           0.0079408
                 210,            0.025649,           0.0083789,                   0,             0.89172,             0.86759,              0.8921,             0.63826,            0.012584,           0.0036373,                   0,           0.0079309,           0.0079309,           0.0079309
                 211,             0.02452,           0.0079209,                   0,             0.93701,             0.84211,             0.88185,             0.64471,            0.012791,           0.0036542,                   0,            0.007921,            0.007921,            0.007921
                 212,            0.024657,           0.0081336,                   0,              0.9415,             0.89474,             0.89498,             0.64492,            0.012841,           0.0035613,                   0,           0.0079111,           0.0079111,           0.0079111
                 213,            0.025818,           0.0089645,                   0,             0.93677,             0.89474,             0.90449,             0.66097,            0.012712,           0.0033502,                   0,           0.0079012,           0.0079012,           0.0079012
                 214,            0.023229,           0.0077906,                   0,             0.93801,             0.89474,             0.93354,             0.66598,            0.013145,           0.0035689,                   0,           0.0078913,           0.0078913,           0.0078913
                 215,            0.024521,            0.008102,                   0,                   1,             0.88575,             0.92539,             0.67084,            0.012725,           0.0033678,                   0,           0.0078814,           0.0078814,           0.0078814
                 216,            0.024042,           0.0084325,                   0,                   1,             0.88953,             0.90926,             0.66301,            0.013015,           0.0033432,                   0,           0.0078715,           0.0078715,           0.0078715
                 217,            0.024009,           0.0080145,                   0,              0.9874,             0.89474,             0.90676,             0.69341,            0.012597,           0.0033336,                   0,           0.0078616,           0.0078616,           0.0078616
                 218,            0.024292,           0.0082323,                   0,             0.99632,             0.89474,             0.90803,             0.67494,            0.012864,           0.0032738,                   0,           0.0078517,           0.0078517,           0.0078517
                 219,             0.02512,            0.007989,                   0,             0.97241,             0.84211,             0.90499,             0.66801,            0.012193,           0.0032684,                   0,           0.0078418,           0.0078418,           0.0078418
                 220,            0.023834,           0.0076782,                   0,                   1,             0.83986,             0.91755,             0.69785,             0.01183,           0.0032835,                   0,           0.0078319,           0.0078319,           0.0078319
                 221,            0.024595,           0.0083842,                   0,             0.92227,             0.84211,             0.90553,             0.67535,            0.011784,           0.0034502,                   0,            0.007822,            0.007822,            0.007822
                 222,             0.02306,           0.0077859,                   0,                   1,             0.88469,             0.92117,             0.65311,            0.012492,           0.0034248,                   0,           0.0078121,           0.0078121,           0.0078121
                 223,            0.023266,           0.0075047,                   0,                   1,             0.83435,             0.90929,             0.70198,            0.011784,           0.0036336,                   0,           0.0078022,           0.0078022,           0.0078022
                 224,            0.024251,           0.0083859,                   0,             0.98329,             0.89474,             0.89874,             0.66357,             0.01222,           0.0038906,                   0,           0.0077923,           0.0077923,           0.0077923
                 225,            0.022618,            0.007861,                   0,             0.98433,             0.84211,             0.89671,              0.6794,            0.012282,           0.0036139,                   0,           0.0077824,           0.0077824,           0.0077824
                 226,            0.023009,           0.0078895,                   0,             0.88981,             0.89474,             0.89008,             0.67322,            0.012168,           0.0036128,                   0,           0.0077725,           0.0077725,           0.0077725
                 227,            0.024867,           0.0078546,                   0,             0.94613,             0.92501,             0.94009,              0.7038,            0.011916,           0.0030355,                   0,           0.0077626,           0.0077626,           0.0077626
                 228,            0.022956,           0.0069855,                   0,                   1,             0.88933,             0.93828,             0.69471,            0.012779,           0.0031454,                   0,           0.0077527,           0.0077527,           0.0077527
                 229,            0.022711,           0.0077671,                   0,             0.99088,             0.84211,              0.9248,              0.6679,            0.012803,           0.0032778,                   0,           0.0077428,           0.0077428,           0.0077428
                 230,            0.023394,           0.0079503,                   0,             0.99635,             0.84211,             0.89848,             0.65393,            0.012332,           0.0034709,                   0,           0.0077329,           0.0077329,           0.0077329
                 231,             0.02374,           0.0076398,                   0,             0.99694,             0.84211,              0.9013,             0.66003,            0.012195,           0.0034721,                   0,            0.007723,            0.007723,            0.007723
                 232,            0.023181,           0.0076657,                   0,             0.98628,             0.84211,             0.90033,             0.64544,            0.012519,           0.0035196,                   0,           0.0077131,           0.0077131,           0.0077131
                 233,            0.023512,           0.0078345,                   0,             0.99557,             0.89474,             0.90335,             0.64482,            0.012265,           0.0038168,                   0,           0.0077032,           0.0077032,           0.0077032
                 234,            0.022624,           0.0075227,                   0,             0.93255,             0.89474,             0.93192,             0.68881,            0.011092,           0.0030815,                   0,           0.0076933,           0.0076933,           0.0076933
                 235,            0.023168,           0.0080667,                   0,             0.99152,             0.84211,             0.90517,             0.65392,            0.011641,           0.0035343,                   0,           0.0076834,           0.0076834,           0.0076834
                 236,            0.025304,           0.0081374,                   0,             0.89188,             0.86906,              0.9015,             0.65856,            0.011671,           0.0038092,                   0,           0.0076735,           0.0076735,           0.0076735
                 237,            0.023511,           0.0074621,                   0,             0.93697,             0.84211,             0.88394,              0.6686,            0.012556,           0.0035995,                   0,           0.0076636,           0.0076636,           0.0076636
                 238,            0.022141,           0.0078194,                   0,             0.98916,             0.84211,             0.87554,             0.64755,            0.012444,           0.0035434,                   0,           0.0076537,           0.0076537,           0.0076537
                 239,            0.022803,           0.0072939,                   0,              0.9884,             0.78947,             0.87825,             0.66081,            0.012068,           0.0035449,                   0,           0.0076438,           0.0076438,           0.0076438
                 240,            0.022955,           0.0084378,                   0,             0.98719,             0.84211,             0.89512,             0.68376,            0.011514,           0.0039124,                   0,           0.0076339,           0.0076339,           0.0076339
                 241,            0.023248,           0.0077474,                   0,             0.99105,             0.89474,             0.91589,             0.70413,            0.011372,           0.0033539,                   0,            0.007624,            0.007624,            0.007624
                 242,            0.023242,           0.0076941,                   0,             0.99022,             0.89474,             0.93462,             0.66031,            0.012413,           0.0031177,                   0,           0.0076141,           0.0076141,           0.0076141
                 243,            0.023845,           0.0075233,                   0,             0.93673,             0.89474,             0.91909,             0.68119,            0.012487,           0.0033589,                   0,           0.0076042,           0.0076042,           0.0076042
                 244,            0.022914,           0.0073979,                   0,             0.98577,             0.84211,             0.89664,             0.64447,            0.012927,           0.0033334,                   0,           0.0075943,           0.0075943,           0.0075943
                 245,            0.023289,           0.0076399,                   0,             0.97904,             0.89474,             0.89946,             0.66664,            0.012666,            0.003552,                   0,           0.0075844,           0.0075844,           0.0075844
                 246,            0.023352,           0.0082291,                   0,                   1,              0.8909,             0.90793,             0.66659,            0.012367,           0.0031678,                   0,           0.0075745,           0.0075745,           0.0075745
                 247,             0.02217,           0.0077768,                   0,             0.94687,             0.93845,             0.93714,             0.65608,            0.012616,           0.0032425,                   0,           0.0075646,           0.0075646,           0.0075646
                 248,            0.022555,           0.0075434,                   0,             0.94429,             0.89217,              0.9377,               0.679,            0.012118,           0.0033935,                   0,           0.0075547,           0.0075547,           0.0075547
                 249,            0.024534,            0.007871,                   0,             0.99443,             0.84211,             0.88832,             0.60897,            0.013424,           0.0034682,                   0,           0.0075448,           0.0075448,           0.0075448
                 250,            0.022037,           0.0077828,                   0,             0.92501,             0.84211,             0.87129,             0.67086,            0.012596,           0.0035528,                   0,           0.0075349,           0.0075349,           0.0075349
                 251,            0.023186,           0.0077594,                   0,             0.93611,             0.89474,              0.8902,              0.6143,            0.013836,           0.0036767,                   0,            0.007525,            0.007525,            0.007525
                 252,            0.022518,           0.0075917,                   0,              0.9303,             0.84211,             0.88416,             0.65044,            0.013249,           0.0032908,                   0,           0.0075151,           0.0075151,           0.0075151
                 253,            0.023465,           0.0076797,                   0,             0.93647,             0.73684,             0.86924,             0.64943,            0.013418,           0.0036539,                   0,           0.0075052,           0.0075052,           0.0075052
                 254,            0.022637,           0.0075606,                   0,             0.99033,             0.89474,             0.91511,             0.66555,            0.012479,           0.0037434,                   0,           0.0074953,           0.0074953,           0.0074953
                 255,            0.021978,           0.0074009,                   0,             0.87076,             0.84211,             0.88324,             0.66784,            0.011668,            0.003753,                   0,           0.0074854,           0.0074854,           0.0074854
                 256,            0.022508,           0.0074677,                   0,             0.99536,             0.84211,              0.8946,             0.66867,            0.011982,           0.0038622,                   0,           0.0074755,           0.0074755,           0.0074755
                 257,            0.023917,           0.0074651,                   0,             0.89378,             0.89474,             0.90257,               0.655,            0.012601,            0.003587,                   0,           0.0074656,           0.0074656,           0.0074656
                 258,            0.023102,           0.0074405,                   0,             0.97841,             0.73684,             0.89205,             0.62558,            0.013785,           0.0033804,                   0,           0.0074557,           0.0074557,           0.0074557
                 259,            0.022514,           0.0080451,                   0,             0.79692,             0.89474,             0.87624,              0.6498,             0.01291,           0.0038483,                   0,           0.0074458,           0.0074458,           0.0074458
                 260,            0.023278,           0.0071997,                   0,             0.90254,             0.89474,             0.89088,             0.66863,            0.011945,           0.0037139,                   0,           0.0074359,           0.0074359,           0.0074359
                 261,            0.021883,           0.0068615,                   0,                   1,             0.83859,             0.89886,             0.66681,            0.012354,           0.0034704,                   0,            0.007426,            0.007426,            0.007426
                 262,            0.021513,           0.0071354,                   0,                   1,             0.84878,             0.92353,             0.65052,            0.012577,           0.0034307,                   0,           0.0074161,           0.0074161,           0.0074161
                 263,            0.022457,           0.0073005,                   0,             0.97276,             0.78947,             0.91142,             0.67695,            0.012279,            0.003426,                   0,           0.0074062,           0.0074062,           0.0074062
                 264,            0.023104,            0.007311,                   0,             0.98746,             0.78947,             0.89717,             0.66893,            0.012896,           0.0034439,                   0,           0.0073963,           0.0073963,           0.0073963
                 265,            0.022371,           0.0067909,                   0,                   1,             0.89472,             0.90602,             0.65668,            0.012638,           0.0032996,                   0,           0.0073864,           0.0073864,           0.0073864
                 266,            0.021318,           0.0078535,                   0,                   1,             0.89362,              0.9237,             0.66921,            0.012563,           0.0030003,                   0,           0.0073765,           0.0073765,           0.0073765
                 267,            0.022037,           0.0072455,                   0,                   1,              0.8799,              0.9198,             0.64802,            0.012615,           0.0032687,                   0,           0.0073666,           0.0073666,           0.0073666
                 268,            0.022647,            0.007023,                   0,                   1,             0.88305,             0.92132,             0.67112,            0.012085,            0.003439,                   0,           0.0073567,           0.0073567,           0.0073567
                 269,            0.022816,           0.0071146,                   0,             0.96174,             0.89474,             0.90282,              0.6558,            0.012587,           0.0034911,                   0,           0.0073468,           0.0073468,           0.0073468
                 270,             0.02247,           0.0073016,                   0,             0.89151,             0.89474,              0.9227,             0.68532,            0.012078,           0.0030034,                   0,           0.0073369,           0.0073369,           0.0073369
                 271,            0.022054,           0.0075846,                   0,             0.93688,             0.89474,             0.92491,             0.70114,            0.012001,           0.0030478,                   0,            0.007327,            0.007327,            0.007327
                 272,            0.022214,           0.0071688,                   0,             0.99422,             0.89474,             0.93161,             0.71687,            0.011625,           0.0027972,                   0,           0.0073171,           0.0073171,           0.0073171
                 273,            0.022627,           0.0081177,                   0,             0.99047,             0.89474,             0.91371,             0.68729,            0.012648,           0.0028732,                   0,           0.0073072,           0.0073072,           0.0073072
                 274,            0.022233,           0.0076997,                   0,             0.99302,             0.89474,             0.93477,             0.69494,            0.012643,           0.0027677,                   0,           0.0072973,           0.0072973,           0.0072973
                 275,            0.022568,           0.0074082,                   0,             0.93098,             0.89474,             0.93361,             0.68882,            0.012316,           0.0027256,                   0,           0.0072874,           0.0072874,           0.0072874
                 276,            0.023226,           0.0068588,                   0,             0.98687,             0.84211,             0.91815,             0.67939,            0.012225,           0.0030814,                   0,           0.0072775,           0.0072775,           0.0072775
                 277,             0.02198,           0.0071825,                   0,             0.90451,             0.89474,             0.91944,             0.68651,            0.011848,           0.0030573,                   0,           0.0072676,           0.0072676,           0.0072676
                 278,            0.020942,             0.00689,                   0,             0.99094,             0.89474,             0.92896,             0.66721,            0.012426,           0.0029833,                   0,           0.0072577,           0.0072577,           0.0072577
                 279,             0.02299,           0.0073924,                   0,             0.99073,             0.84211,              0.9314,             0.70379,            0.013173,           0.0027533,                   0,           0.0072478,           0.0072478,           0.0072478
                 280,            0.021545,           0.0070031,                   0,             0.83749,             0.89474,             0.89444,             0.63136,            0.013825,           0.0031544,                   0,           0.0072379,           0.0072379,           0.0072379
                 281,            0.022043,           0.0079037,                   0,                   1,             0.89295,             0.91036,             0.64798,            0.013383,           0.0031021,                   0,            0.007228,            0.007228,            0.007228
                 282,            0.022822,           0.0071991,                   0,             0.98863,             0.89474,             0.90501,               0.664,            0.013431,           0.0030382,                   0,           0.0072181,           0.0072181,           0.0072181
                 283,            0.021512,           0.0070579,                   0,                   1,             0.83011,             0.88312,             0.62549,            0.013895,           0.0033425,                   0,           0.0072082,           0.0072082,           0.0072082
                 284,            0.021761,           0.0073259,                   0,             0.89901,             0.93743,             0.93553,             0.62866,             0.01352,            0.003197,                   0,           0.0071983,           0.0071983,           0.0071983
                 285,             0.02186,           0.0069887,                   0,             0.93757,             0.84211,             0.91237,             0.67552,            0.012229,           0.0030987,                   0,           0.0071884,           0.0071884,           0.0071884
                 286,            0.020979,            0.007075,                   0,             0.93959,             0.89474,             0.92418,             0.67698,            0.012078,           0.0031797,                   0,           0.0071785,           0.0071785,           0.0071785
                 287,            0.021986,           0.0069746,                   0,             0.93804,             0.89474,              0.9321,                0.66,            0.013509,           0.0028957,                   0,           0.0071686,           0.0071686,           0.0071686
                 288,            0.021746,           0.0073807,                   0,                   1,             0.92503,               0.946,             0.70355,            0.012518,           0.0025906,                   0,           0.0071587,           0.0071587,           0.0071587
                 289,            0.021641,           0.0073816,                   0,                   1,             0.83729,             0.92919,             0.67399,            0.012049,           0.0028458,                   0,           0.0071488,           0.0071488,           0.0071488
                 290,            0.020929,            0.006786,                   0,             0.99736,             0.89474,             0.91006,             0.67509,            0.012513,           0.0031305,                   0,           0.0071389,           0.0071389,           0.0071389
                 291,            0.021679,           0.0072522,                   0,             0.93658,             0.89474,             0.91424,             0.67688,            0.012009,           0.0033358,                   0,            0.007129,            0.007129,            0.007129
                 292,            0.022216,           0.0076352,                   0,             0.98284,             0.89474,             0.93018,             0.68799,            0.011799,           0.0032374,                   0,           0.0071191,           0.0071191,           0.0071191
                 293,            0.020728,           0.0069936,                   0,             0.99078,             0.89474,             0.93657,             0.66433,             0.01277,           0.0030767,                   0,           0.0071092,           0.0071092,           0.0071092
                 294,            0.020602,           0.0068726,                   0,             0.94409,             0.88902,             0.92504,             0.70795,            0.012499,           0.0029949,                   0,           0.0070993,           0.0070993,           0.0070993
                 295,            0.020484,           0.0074912,                   0,             0.93427,             0.84211,             0.91649,             0.69929,            0.011536,           0.0029783,                   0,           0.0070894,           0.0070894,           0.0070894
                 296,            0.021584,           0.0073822,                   0,             0.94417,             0.89024,             0.92427,             0.69126,            0.011835,           0.0029475,                   0,           0.0070795,           0.0070795,           0.0070795
                 297,            0.020682,           0.0068162,                   0,             0.85089,             0.94737,             0.92095,             0.70976,            0.011743,            0.003157,                   0,           0.0070696,           0.0070696,           0.0070696
                 298,            0.021688,           0.0067366,                   0,             0.89819,             0.92926,             0.92617,             0.73024,            0.011327,           0.0026887,                   0,           0.0070597,           0.0070597,           0.0070597
                 299,            0.020097,           0.0070825,                   0,             0.93258,             0.84211,             0.92431,             0.72567,            0.010671,           0.0030991,                   0,           0.0070498,           0.0070498,           0.0070498
                 300,            0.020235,           0.0067177,                   0,             0.99539,             0.84211,             0.87967,             0.69288,            0.010827,           0.0036534,                   0,           0.0070399,           0.0070399,           0.0070399
                 301,            0.021083,           0.0071667,                   0,             0.93496,             0.84211,             0.87596,             0.70465,            0.011327,           0.0038175,                   0,             0.00703,             0.00703,             0.00703
                 302,            0.021195,           0.0068552,                   0,             0.98085,             0.84211,             0.86312,             0.62764,            0.012374,           0.0036377,                   0,           0.0070201,           0.0070201,           0.0070201
                 303,            0.020672,           0.0068916,                   0,                   1,             0.83463,             0.86635,             0.61305,            0.013255,           0.0036808,                   0,           0.0070102,           0.0070102,           0.0070102
                 304,             0.02167,           0.0069059,                   0,                   1,             0.83708,             0.91636,             0.66187,            0.013152,           0.0029607,                   0,           0.0070003,           0.0070003,           0.0070003
                 305,            0.020954,           0.0067075,                   0,                   1,             0.83973,             0.93059,             0.69685,            0.012198,           0.0028333,                   0,           0.0069904,           0.0069904,           0.0069904
                 306,            0.021707,           0.0071308,                   0,              0.9927,             0.89474,             0.92161,             0.69189,            0.012251,           0.0028666,                   0,           0.0069805,           0.0069805,           0.0069805
                 307,            0.019945,            0.006917,                   0,             0.99681,             0.89474,             0.90929,              0.6985,            0.012164,           0.0031243,                   0,           0.0069706,           0.0069706,           0.0069706
                 308,            0.020704,           0.0071667,                   0,             0.92958,             0.84211,              0.9007,             0.68529,            0.012802,           0.0032922,                   0,           0.0069607,           0.0069607,           0.0069607
                 309,             0.02056,            0.006901,                   0,                   1,             0.89089,             0.92811,             0.72835,             0.01143,           0.0030139,                   0,           0.0069508,           0.0069508,           0.0069508
                 310,            0.019128,           0.0068565,                   0,             0.93287,             0.89474,             0.92202,             0.71911,            0.011229,           0.0031215,                   0,           0.0069409,           0.0069409,           0.0069409
                 311,            0.020688,           0.0070996,                   0,             0.89178,             0.94737,             0.94062,             0.72794,             0.01101,           0.0028737,                   0,            0.006931,            0.006931,            0.006931
                 312,            0.020813,           0.0068001,                   0,                   1,             0.88529,             0.94089,             0.72275,            0.011215,           0.0027427,                   0,           0.0069211,           0.0069211,           0.0069211
                 313,            0.020059,           0.0066293,                   0,             0.98026,             0.84211,             0.92289,              0.6841,            0.011761,           0.0029601,                   0,           0.0069112,           0.0069112,           0.0069112
                 314,            0.020977,           0.0071167,                   0,             0.94173,             0.89474,             0.91901,             0.70849,            0.012152,           0.0029549,                   0,           0.0069013,           0.0069013,           0.0069013
                 315,            0.021145,             0.00643,                   0,               0.931,             0.89474,             0.91236,             0.70896,            0.011777,           0.0028311,                   0,           0.0068914,           0.0068914,           0.0068914
                 316,            0.021551,           0.0065721,                   0,             0.98461,             0.89474,             0.90541,             0.69697,            0.011555,           0.0031997,                   0,           0.0068815,           0.0068815,           0.0068815
                 317,            0.020757,           0.0068941,                   0,             0.99732,             0.89474,             0.91591,             0.70897,             0.01159,            0.003117,                   0,           0.0068716,           0.0068716,           0.0068716
                 318,            0.020954,            0.006446,                   0,                   1,             0.88657,             0.91736,             0.69106,            0.011281,            0.003281,                   0,           0.0068617,           0.0068617,           0.0068617
                 319,            0.020862,           0.0071591,                   0,             0.93603,             0.89474,             0.91793,              0.6891,            0.011639,           0.0030809,                   0,           0.0068518,           0.0068518,           0.0068518
                 320,            0.020367,           0.0064726,                   0,             0.99445,             0.89474,             0.91005,             0.70402,            0.011566,           0.0031919,                   0,           0.0068419,           0.0068419,           0.0068419
                 321,            0.019589,            0.006849,                   0,                   1,             0.88801,             0.91111,              0.7021,            0.011548,           0.0029261,                   0,            0.006832,            0.006832,            0.006832
                 322,            0.021359,           0.0068568,                   0,             0.94437,             0.89346,             0.92044,             0.67923,            0.012494,           0.0031001,                   0,           0.0068221,           0.0068221,           0.0068221
